Id;Model;Created At;Updated At;Autocomplete Info;Visible;Copied At;Wireless Setting;Delta
4824;L680;2012-08-24 09:44:09 +0200;2013-03-05 14:48:02 +0100;SWYX L680;TRUE;;A - 2.5;TRUE
4823;L660;2012-08-24 09:44:09 +0200;2013-03-05 14:48:02 +0100;SWYX L660;TRUE;;A - 2.5;TRUE
4822;L640;2012-08-24 09:44:09 +0200;2013-03-05 14:48:52 +0100;SWYX L640;TRUE;;A - 2.5;TRUE
4821;L540;2012-08-24 09:44:09 +0200;2013-03-05 14:47:43 +0100;SWYX L540;TRUE;;A - 2.5;TRUE
4820;L520s;2012-08-24 09:44:09 +0200;2013-03-05 14:47:43 +0100;SWYX L520s;TRUE;;A - 2.5;TRUE
4819;L520p;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;SWYX L520p;TRUE;;A - 2.5;TRUE
4818;L450;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;SWYX L450;TRUE;;A - 2.5;TRUE
4817;L440;2012-08-24 09:44:08 +0200;2013-03-05 14:49:17 +0100;SWYX L440;TRUE;;A - 2.5;TRUE
4816;L420s;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;SWYX L420s;TRUE;;A - 2.5;TRUE
4815;L420p;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;SWYX L420p;TRUE;;A - 2.5;TRUE
4814;L620;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;SWYX L620;TRUE;;A - 2.5;TRUE
4813;L420e;2012-08-24 09:44:08 +0200;2013-03-05 14:49:17 +0100;SWYX L420e;TRUE;;A - 2.5;TRUE
4812;L400;2012-08-24 09:44:08 +0200;2013-03-05 14:49:17 +0100;SWYX L400;TRUE;;A - 2.5;TRUE
4810;Eurit 25;2012-08-24 09:44:08 +0200;2013-03-05 14:47:42 +0100;swissvoice Eurit 25;TRUE;;A - 3.5;TRUE
4809;Eurit 577;2012-08-24 09:44:08 +0200;2013-03-05 14:47:39 +0100;swissvoice Eurit 577;TRUE;;;TRUE
4808;Eurit 567;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;swissvoice Eurit 567;TRUE;;;TRUE
4807;Eurit 557;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;swissvoice Eurit 557;TRUE;;;TRUE
4806;Eurit 547;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;swissvoice Eurit 547;TRUE;;;TRUE
4805;Avena 377 DECT;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;swissvoice Avena 377 DECT;TRUE;;;TRUE
4804;Avena 357 DECT;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;swissvoice Avena 357 DECT;TRUE;;;TRUE
4803;Avena 347 DECT;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;swissvoice Avena 347 DECT;TRUE;;;TRUE
4802;A57;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;Swisscom A57;TRUE;;;TRUE
4801;Top A411;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;Swisscom Top A411;TRUE;;;TRUE
4800;Top A311;2012-08-24 09:44:08 +0200;2013-03-05 14:47:43 +0100;Swisscom Top A311;TRUE;;;TRUE
4799;3730;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 3730;TRUE;;A - 7;TRUE
4798;3720;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 3720;TRUE;;A - 7;TRUE
4797;3710;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 3710;TRUE;;A - 7;TRUE
4796;3700;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 3700;TRUE;;A - 7;TRUE
4795;2800;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 2800;TRUE;;A - 7;TRUE
4794;2700;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 2700;TRUE;;A - 7;TRUE
4793;2050;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 2050;TRUE;;A - 7;TRUE
4792;1800;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 1800;TRUE;;A - 7;TRUE
4791;1500;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 1500;TRUE;;A - 7;TRUE
4790;1200;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 1200;TRUE;;A - 7;TRUE
4789;1000;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Startel 1000;TRUE;;A - 7;TRUE
4788;SP: 201;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Sprint Products Group SP: 201;TRUE;;A - 3.5;TRUE
4787;Sprint Meridian: 9417 CW;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Sprint Products Group Sprint Meridian: 9417 CW;TRUE;;A - 3.5;TRUE
4786;Sprint Meridian 9516 CW;2012-08-24 09:44:08 +0200;2013-07-01 11:17:39 +0200;Sprint Products Group Sprint Meridian 9516 CW;TRUE;;A - 3.5;TRUE
4785;Sprint Maestro: 1500 CW;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group Sprint Maestro: 1500 CW;TRUE;;A - 3.5;TRUE
4784;Sprint Maestro 3500 CW;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group Sprint Maestro 3500 CW;TRUE;;A - 3.5;TRUE
4783;SP 602;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group SP 602;TRUE;;A - 3.5;TRUE
4782;SP 601;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group SP 601;TRUE;;A - 3.5;TRUE
4781;SP 203;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group SP 203;TRUE;;A - 3.5;TRUE
4780;SP 202;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group SP 202;TRUE;;A - 3.5;TRUE
4779;ProtegÌÄå© Series Sets;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group ProtegÌÄå© Series Sets;TRUE;;A - 3.5;TRUE
4778;PC: 702;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group PC: 702;TRUE;;A - 3.5;TRUE
4777;PC 904;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group PC 904;TRUE;;A - 3.5;TRUE
4776;PC 903;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group PC 903;TRUE;;A - 3.5;TRUE
4775;PC 804;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group PC 804;TRUE;;A - 3.5;TRUE
4774;PC 803;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group PC 803;TRUE;;A - 3.5;TRUE
4773;PC 802;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group PC 802;TRUE;;A - 3.5;TRUE
4772;Coral FlexSets: 280;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group Coral FlexSets: 280;TRUE;;A - 3.5;TRUE
4771;Coral FlexSets: 120;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group Coral FlexSets: 120;TRUE;;A - 3.5;TRUE
4770;Coral FlexSet 280S;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group Coral FlexSet 280S;TRUE;;A - 3.5;TRUE
4769;Coral FlexSet 280D;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group Coral FlexSet 280D;TRUE;;A - 3.5;TRUE
4768;Coral FlexSet 120S;2012-08-24 09:44:08 +0200;2013-07-01 11:17:38 +0200;Sprint Products Group Coral FlexSet 120S;TRUE;;A - 3.5;TRUE
4767;Coral FlexSet 120L;2012-08-24 09:44:08 +0200;2013-07-01 11:17:37 +0200;Sprint Products Group Coral FlexSet 120L;TRUE;;A - 3.5;TRUE
4766;Coral FlexSet 120D;2012-08-24 09:44:08 +0200;2013-07-01 11:17:37 +0200;Sprint Products Group Coral FlexSet 120D;TRUE;;A - 3.5;TRUE
4765;PCS 570 IP Phone;2012-08-24 09:44:08 +0200;2013-03-05 14:47:42 +0100;Splicecom PCS 570 IP Phone;TRUE;;A - 3.5;TRUE
4764;PCS 560 IP Phone;2012-08-24 09:44:08 +0200;2013-03-05 14:47:42 +0100;Splicecom PCS 560 IP Phone;TRUE;;A - 3.5;TRUE
4763;PCS 520 Display Phone;2012-08-24 09:44:08 +0200;2013-03-05 14:47:42 +0100;Splicecom PCS 520 Display Phone;TRUE;;A - 3.5;TRUE
4762;PCS 505 Business Phone;2012-08-24 09:44:08 +0200;2013-03-05 14:47:42 +0100;Splicecom PCS 505 Business Phone;TRUE;;A - 3.5;TRUE
4761;PCS 50 Softphone;2012-08-24 09:44:08 +0200;2013-03-05 14:47:42 +0100;Splicecom PCS 50 Softphone;TRUE;;A - 3.5;TRUE
4760;PCS 5 Business Phone;2012-08-24 09:44:08 +0200;2013-03-05 14:47:42 +0100;Splicecom PCS 5 Business Phone;TRUE;;A - 3.5;TRUE
4759;PCS 410 IP Screen Phone;2012-08-24 09:44:08 +0200;2013-03-05 14:49:17 +0100;Splicecom PCS 410 IP Screen Phone;TRUE;;A - 3.5;TRUE
4758;PCS 400;2012-08-24 09:44:08 +0200;2013-03-05 14:47:41 +0100;Splicecom PCS 400;TRUE;;A - 3.5;TRUE
4757;PCS 100 IP System Phone;2012-08-24 09:44:08 +0200;2013-03-05 14:47:41 +0100;Splicecom PCS 100 IP System Phone;TRUE;;A - 3.5;TRUE
4756;PCS 10 Display Phone;2012-08-24 09:44:08 +0200;2013-03-05 14:47:41 +0100;Splicecom PCS 10 Display Phone;TRUE;;A - 3.5;TRUE
4755;Maximiser;2012-08-24 09:44:08 +0200;2013-03-05 14:47:41 +0100;Splicecom Maximiser;TRUE;;A - 3.5;TRUE
4754;IP2004 IP2005 IP2006;2012-08-24 09:44:08 +0200;2013-07-01 11:17:37 +0200;Solwise IP2004 IP2005 IP2006;TRUE;;A - 3.5;TRUE
4753;ACD IV: 113-6064;2012-08-24 09:44:08 +0200;2013-07-01 11:17:37 +0200;Solid State Systems ACD IV: 113-6064;TRUE;;A - 3.5;TRUE
4752;ACD IV 117-6526;2012-08-24 09:44:08 +0200;2013-07-01 11:17:37 +0200;Solid State Systems ACD IV 117-6526;TRUE;;A - 3.5;TRUE
4751;ACD II Agent Set;2012-08-24 09:44:08 +0200;2013-07-01 11:17:37 +0200;Solid State Systems ACD II Agent Set;TRUE;;A - 7;TRUE
4750;2C Console;2012-08-24 09:44:08 +0200;2013-07-01 11:17:37 +0200;Solid State Systems 2C Console;TRUE;;A - 7;TRUE
4749;2B Console;2012-08-24 09:44:08 +0200;2013-07-01 11:17:37 +0200;Solid State Systems 2B Console;TRUE;;A - 7;TRUE
4748;820;2012-08-24 09:44:08 +0200;2014-12-04 12:47:52 +0100;snom technology AG 820;TRUE;;;TRUE
4747;370 VoIP phone;2012-08-24 09:44:08 +0200;2014-10-01 15:17:49 +0200;snom technology AG 370 VoIP phone;TRUE;;A - 2.5;TRUE
4746;360 VoIP phone;2012-08-24 09:44:08 +0200;2014-12-04 12:45:23 +0100;snom technology AG 360 VoIP phone;TRUE;;;TRUE
4745;360 softphone 5.3;2012-08-24 09:44:08 +0200;2014-10-01 15:17:49 +0200;snom technology AG 360 softphone 5.3;TRUE;;;TRUE
4744;320 VoIP phone;2012-08-24 09:44:08 +0200;2014-10-01 15:17:49 +0200;snom technology AG 320 VoIP phone;TRUE;;A - 3.5;TRUE
4743;300 VoIP phone;2012-08-24 09:44:08 +0200;2014-10-01 15:17:49 +0200;snom technology AG 300 VoIP phone;TRUE;;A - 2.5;TRUE
4742;220 VoIP phone;2012-08-24 09:44:08 +0200;2014-10-01 15:17:49 +0200;snom technology AG 220 VoIP phone;TRUE;;A - 2.5;TRUE
4741;200 VoIP phone;2012-08-24 09:44:08 +0200;2014-10-01 15:17:49 +0200;snom technology AG 200 VoIP phone;TRUE;;A - 2.5;TRUE
4740;190 VoIP phone;2012-08-24 09:44:08 +0200;2014-10-01 15:17:49 +0200;snom technology AG 190 VoIP phone;TRUE;;A - 2.5;TRUE
4739;M3;2012-08-24 09:44:08 +0200;2014-12-11 08:49:28 +0100;snom technology AG M3;TRUE;;;TRUE
4738;870;2012-08-24 09:44:08 +0200;2014-12-04 12:47:19 +0100;snom technology AG 870;TRUE;;;TRUE
4737;821;2012-08-24 09:44:08 +0200;2014-12-04 12:48:44 +0100;snom technology AG 821;TRUE;;;TRUE
4736;760;2012-08-24 09:44:08 +0200;2014-10-01 15:17:49 +0200;snom technology AG 760;TRUE;;;TRUE
4735;720;2012-08-24 09:44:08 +0200;2014-10-01 15:17:49 +0200;snom technology AG 720;TRUE;;A - 3.5;TRUE
4734;Octofon 24;2012-08-24 09:44:08 +0200;2013-03-05 14:47:37 +0100;SNI Octofon 24;TRUE;;;TRUE
4733;Octofon 23X;2012-08-24 09:44:08 +0200;2013-03-05 14:47:40 +0100;SNI Octofon 23X;TRUE;;;TRUE
4732;Octofon 23;2012-08-24 09:44:08 +0200;2013-03-05 14:47:01 +0100;SNI Octofon 23;TRUE;;;TRUE
4731;Logofon komfort;2012-08-24 09:44:08 +0200;2013-03-05 14:47:39 +0100;SNI Logofon komfort;TRUE;;;TRUE
4730;Logofon basic;2012-08-24 09:44:08 +0200;2013-03-05 14:47:37 +0100;SNI Logofon basic;TRUE;;;TRUE
4729;DIGIFON Solo 2;2012-08-24 09:44:08 +0200;2013-03-05 14:47:36 +0100;SNI DIGIFON Solo 2;TRUE;;;TRUE
4728;DIGIFON Solo;2012-08-24 09:44:08 +0200;2013-03-05 14:47:40 +0100;SNI DIGIFON Solo;TRUE;;;TRUE
4727;DIGIFON komfort 3x;2012-08-24 09:44:08 +0200;2013-03-05 14:47:40 +0100;SNI DIGIFON komfort 3x;TRUE;;;TRUE
4726;DIGIFON komfort 2x;2012-08-24 09:44:08 +0200;2013-03-05 14:47:40 +0100;SNI DIGIFON komfort 2x;TRUE;;;TRUE
4725;DIGIFON Comfort;2012-08-24 09:44:08 +0200;2013-03-05 14:47:40 +0100;SNI DIGIFON Comfort;TRUE;;;TRUE
4724;DIGIFON 2;2012-08-24 09:44:08 +0200;2013-03-05 14:47:40 +0100;SNI DIGIFON 2;TRUE;;;TRUE
4723;AFT3;2012-08-24 09:44:08 +0200;2013-03-05 14:47:40 +0100;SNI AFT3;TRUE;;;TRUE
4722;AFT2;2012-08-24 09:44:07 +0200;2013-03-05 14:47:40 +0100;SNI AFT2;TRUE;;;TRUE
4721;AFT1;2012-08-24 09:44:07 +0200;2013-03-05 14:47:40 +0100;SNI AFT1;TRUE;;;TRUE
4720;SPA-941 IP Telephone;2012-08-24 09:44:07 +0200;2013-03-05 14:47:40 +0100;SIPURA technology SPA-941 IP Telephone;TRUE;;;TRUE
4719;Set A101;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set A101;TRUE;;A - 3.5;TRUE
4718;Set 151;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 151;TRUE;;A - 3.5;TRUE
4717;Realitis System Phone;2012-08-24 09:44:07 +0200;2017-03-09 09:06:11 +0100;Unify  Realitis System Phone;TRUE;;A - 3.5;TRUE
4716;OptiPoint 600;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  OptiPoint 600;TRUE;;A - 2.5;TRUE
4715;OptiPoint 500 Advance;2012-08-24 09:44:07 +0200;2017-03-09 09:06:11 +0100;Unify  OptiPoint 500 Advance;TRUE;;A - 3.5;TRUE
4714;Optipoint 420;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Optipoint 420;TRUE;;A - 2.5;TRUE
4713;OptiPoint 410;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  OptiPoint 410;TRUE;;A - 2.5;TRUE
4712;DT 60 IsDx;2012-08-24 09:44:07 +0200;2017-03-09 09:06:11 +0100;Unify  DT 60 IsDx;TRUE;;A - 3.5;TRUE
4711;Trade Board;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  Trade Board;TRUE;;A - 7;TRUE
4710;TR Generation II;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  TR Generation II;TRUE;;A - 7;TRUE
4709;Topset 311;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  Topset 311;TRUE;;A - 7;TRUE
4708;SX303;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SX303;TRUE;;A - 7;TRUE
4707;SL1000;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SL1000;TRUE;;A - 7;TRUE
4705;Sinus b;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Sinus b;TRUE;;A - 3.5;TRUE
4704;Sinus 42 a;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Sinus 42 a;TRUE;;A - 3.5;TRUE
4703;Set ETB;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set ETB;TRUE;;A - 3.5;TRUE
4702;Set 751;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 751;TRUE;;A - 3.5;TRUE
4701;SET 562 T 16 TAG;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 562 T 16 TAG;TRUE;;A - 7;TRUE
4700;SET 562 T 16 ENB;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 562 T 16 ENB;TRUE;;A - 7;TRUE
4699;SET 562 T 16 D;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 562 T 16 D;TRUE;;A - 7;TRUE
4698;SET 562 T 16;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 562 T 16;TRUE;;A - 7;TRUE
4697;Set 562;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 562;TRUE;;A - 3.5;TRUE
4696;Set 551 T 25 FD;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 551 T 25 FD;TRUE;;A - 3.5;TRUE
4695;Set 551 T 17;2012-08-24 09:44:07 +0200;2017-03-09 09:06:10 +0100;Unify  Set 551 T 17;TRUE;;;TRUE
4694;SET 551 only A 101;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 551 only A 101;TRUE;;A - 7;TRUE
4693;Set 551;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 551;TRUE;;A - 3.5;TRUE
4692;Set 452;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 452;TRUE;;A - 3.5;TRUE
4691;SET 451 (A 501);2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 451 (A 501);TRUE;;A - 7;TRUE
4690;SET 451 T8 (A501);2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 451 T8 (A501);TRUE;;A - 7;TRUE
4689;SET 451 T8 (A101);2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 451 T8 (A101);TRUE;;A - 7;TRUE
4688;SET 451 T8 (A 101);2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 451 T8 (A 101);TRUE;;A - 7;TRUE
4687;SET 451 T8 Basis 200/300;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 451 T8 Basis 200/300;TRUE;;A - 7;TRUE
4686;SET 451 T29;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 451 T29;TRUE;;A - 7;TRUE
4685;SET 451 T28 (A 101);2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 451 T28 (A 101);TRUE;;A - 7;TRUE
4684;Set 451 T28;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 451 T28;TRUE;;A - 3.5;TRUE
4683;Set 451 T25;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 451 T25;TRUE;;A - 3.5;TRUE
4682;SET 451 T24 (A 501);2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 451 T24 (A 501);TRUE;;A - 7;TRUE
4681;SET 451 T24 (a 101);2012-08-24 09:44:07 +0200;2017-03-09 09:06:13 +0100;Unify  SET 451 T24 (a 101);TRUE;;A - 7;TRUE
4680;Set 451 T 8;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 451 T 8;TRUE;;A - 3.5;TRUE
4679;Set 451 T 25;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 451 T 25;TRUE;;A - 3.5;TRUE
4678;Set 451 T 24;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 451 T 24;TRUE;;A - 3.5;TRUE
4677;SET 431;2012-08-24 09:44:07 +0200;2017-03-09 09:06:10 +0100;Unify  SET 431;TRUE;;;TRUE
4676;SET 431;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 431;TRUE;;A - 7;TRUE
4675;Set 421 T 431;2012-08-24 09:44:07 +0200;2017-03-09 09:06:09 +0100;Unify  Set 421 T 431;TRUE;;A - 3.5;TRUE
4674;Set 421 T 24;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 421 T 24;TRUE;;A - 3.5;TRUE
4673;Set 421 T 16;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 421 T 16;TRUE;;A - 3.5;TRUE
4672;Set 412;2012-08-24 09:44:07 +0200;2017-03-09 09:06:11 +0100;Unify  Set 412;TRUE;;A - 3.5;TRUE
4671;Set 400;2012-08-24 09:44:07 +0200;2017-03-09 09:06:11 +0100;Unify  Set 400;TRUE;;A - 3.5;TRUE
4670;SET 351 T2 / T10;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 351 T2 / T10;TRUE;;A - 7;TRUE
4669;SET 351 T 2 / T 10 D;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 351 T 2 / T 10 D;TRUE;;A - 7;TRUE
4668;SET 351 T 2;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 351 T 2;TRUE;;A - 7;TRUE
4667;SET 351 T 10 D mit KSG;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 351 T 10 D mit KSG;TRUE;;A - 7;TRUE
4666;SET 311 (A101);2012-08-24 09:44:07 +0200;2017-03-09 09:06:13 +0100;Unify  SET 311 (A101);TRUE;;A - 7;TRUE
4665;SET 311 MFD (alt) A 501;2012-08-24 09:44:07 +0200;2017-03-09 09:06:13 +0100;Unify  SET 311 MFD (alt) A 501;TRUE;;A - 7;TRUE
4664;SET 30;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 30;TRUE;;A - 7;TRUE
4663;Set 29;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 29;TRUE;;A - 3.5;TRUE
4662;SET 260;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 260;TRUE;;A - 7;TRUE
4661;SET 221;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 221;TRUE;;A - 7;TRUE
4660;Set 211;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 211;TRUE;;A - 3.5;TRUE
4659;SET 205;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 205;TRUE;;A - 7;TRUE
4658;Set 191;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 191;TRUE;;A - 3.5;TRUE
4657;SET 151 /T 28 FD mit Phantoms;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 151 /T 28 FD mit Phantoms;TRUE;;A - 7;TRUE
4656;SET 151 (A501);2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 151 (A501);TRUE;;A - 7;TRUE
4655;SET 151 (A101);2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 151 (A101);TRUE;;A - 7;TRUE
4654;Set 151 T28 Ultraset comfort;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 151 T28 Ultraset comfort;TRUE;;A - 3.5;TRUE
4653;SET 151 T 16 nur A 501 Ultraset;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 151 T 16 nur A 501 Ultraset;TRUE;;A - 7;TRUE
4652;SET 151 T 16 L;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 151 T 16 L;TRUE;;A - 7;TRUE
4651;SET 151 nur A 501;2012-08-24 09:44:07 +0200;2017-03-09 09:06:15 +0100;Unify  SET 151 nur A 501;TRUE;;A - 7;TRUE
4650;Set 151;2012-08-24 09:44:07 +0200;2017-03-09 09:06:12 +0100;Unify  Set 151;TRUE;;A - 3.5;TRUE
4649;SET 100;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  SET 100;TRUE;;A - 7;TRUE
4648;SET 10;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  SET 10;TRUE;;A - 7;TRUE
4647;Saturn Console 11E X5051-A878;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  Saturn Console 11E X5051-A878;TRUE;;A - 7;TRUE
4646;Saturn Console;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  Saturn Console;TRUE;;A - 7;TRUE
4645;S4 Autotelefon;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  S4 Autotelefon;TRUE;;A - 7;TRUE
4644;S30817 Console;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  S30817 Console;TRUE;;A - 7;TRUE
4643;S30807 Console 30 / 80;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  S30807 Console 30 / 80;TRUE;;A - 7;TRUE
4642;S3 Autotelefon;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  S3 Autotelefon;TRUE;;A - 7;TRUE
4641;ROLMphone 400 series;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  ROLMphone 400 series;TRUE;;A - 7;TRUE
4640;ROLMphone 244PC;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  ROLMphone 244PC;TRUE;;A - 7;TRUE
4639;ROLMphone 244 PC;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  ROLMphone 244 PC;TRUE;;A - 7;TRUE
4638;ROLMphone 240 series;2012-08-24 09:44:07 +0200;2017-03-09 09:06:14 +0100;Unify  ROLMphone 240 series;TRUE;;A - 7;TRUE
4637;ROLMphone 120;2012-08-24 09:44:06 +0200;2017-03-09 09:06:14 +0100;Unify  ROLMphone 120;TRUE;;A - 7;TRUE
4636;Rolm Sets: 400EH;2012-08-24 09:44:06 +0200;2017-03-09 09:06:14 +0100;Unify  Rolm Sets: 400EH;TRUE;;A - 7;TRUE
